file	format	type	num_seqs	sum_len	min_len	avg_len	max_len	Q1	Q2	Q3	sum_gap	N50	N50_num	Q20(%)	Q30(%)	AvgQual	GC(%)	sum_n
/data1/users/siyangming/eccDNA/Alopecurus_myosuroides/SRR26069821.fastq.gz	FASTQ	DNA	70773	426183850	51	6021.8	29678	3006	5049	7999	0	7967	8377	100	100	36.88	43.31	0
/data1/users/siyangming/eccDNA/Alopecurus_myosuroides/SRR26069820.fastq.gz	FASTQ	DNA	89023	534855392	52	6008.1	31633	3065	5047	7931	0	7844	9231	100	100	36.88	43.19	0
/data1/users/siyangming/eccDNA/Alopecurus_myosuroides/SRR26069822.fastq.gz	FASTQ	DNA	92112	555821200	51	6034.2	32171	3009	5038	8058	0	8040	9307	100	100	36.82	43.24	0
/data1/users/siyangming/eccDNA/Alopecurus_myosuroides/SRR26069823.fastq.gz	FASTQ	DNA	70433	423174823	51	6008.2	32465	3082	5045	7945	0	7842	8252	100	100	36.95	43.24	0
/data1/users/siyangming/eccDNA/Alopecurus_myosuroides/SRR26069824.fastq.gz	FASTQ	DNA	80908	489771258	51	6053.4	31069	3092	5093	8012	0	7905	8817	100	100	36.87	43.25	0
/data1/users/siyangming/eccDNA/Solanum_lycopersicum/SRR28004411.fastq.gz	FASTQ	DNA	64000	180375555	134	2818.4	31311	1356	2285	3613	0	3660	5426	47	10	11.28	37.63	0
/data1/users/siyangming/eccDNA/Solanum_lycopersicum/SRR28004412.fastq.gz	FASTQ	DNA	48000	145706627	136	3035.6	40680	1497	2448	3832	0	3887	5004	47	10	11.24	38.76	0
/data1/users/siyangming/eccDNA/Solanum_lycopersicum/CRR1082978_1.fastq.gz	FASTQ	DNA	91960578	13153015854	36	143.0	150	150	150	150	0	150	1	98	95	27.99	46.93	86810
/data1/users/siyangming/eccDNA/Solanum_lycopersicum/CRR1082978_2.fastq.gz	FASTQ	DNA	91960578	13152117963	36	143.0	150	150	150	150	0	150	1	98	94	27.29	47.04	17749
/data1/users/siyangming/eccDNA/Solanum_lycopersicum/CRR924679_1.fastq.gz	FASTQ	DNA	100349090	15052363500	150	150.0	150	150	150	150	0	150	1	96	90	24.79	62.87	48518
/data1/users/siyangming/eccDNA/Solanum_lycopersicum/CRR924679_2.fastq.gz	FASTQ	DNA	100349090	15052363500	150	150.0	150	150	150	150	0	150	1	98	94	26.59	63.67	276908
/data1/users/siyangming/eccDNA/Solanum_lycopersicum/CRR924678_1.fastq.gz	FASTQ	DNA	93539733	14030959950	150	150.0	150	150	150	150	0	150	1	96	91	25.01	63.25	45111
/data1/users/siyangming/eccDNA/Solanum_lycopersicum/CRR924678_2.fastq.gz	FASTQ	DNA	93539733	14030959950	150	150.0	150	150	150	150	0	150	1	97	94	26.39	64.03	254279
/data1/users/siyangming/eccDNA/Solanum_lycopersicum/CRR1082980_1.fastq.gz	FASTQ	DNA	90067113	12927437339	36	143.5	150	150	150	150	0	150	1	98	95	27.80	51.80	176711
/data1/users/siyangming/eccDNA/Solanum_lycopersicum/CRR1082980_2.fastq.gz	FASTQ	DNA	90067113	12882339112	36	143.0	150	150	150	150	0	150	1	98	93	26.53	51.97	180168
/data1/users/siyangming/eccDNA/Solanum_lycopersicum/CRR1082977_1.fastq.gz	FASTQ	DNA	83423483	11864790623	36	142.2	150	150	150	150	0	150	1	98	95	27.89	40.73	79334
/data1/users/siyangming/eccDNA/Solanum_lycopersicum/CRR1082977_2.fastq.gz	FASTQ	DNA	83423483	11880566580	36	142.4	150	150	150	150	0	150	1	98	94	27.59	40.82	16813
/data1/users/siyangming/eccDNA/Solanum_lycopersicum/CRR1082979_1.fastq.gz	FASTQ	DNA	95917404	13829813123	36	144.2	150	150	150	150	0	150	1	98	95	27.88	47.98	190198
/data1/users/siyangming/eccDNA/Solanum_lycopersicum/CRR1082979_2.fastq.gz	FASTQ	DNA	95917404	13685654623	36	142.7	150	150	150	150	0	150	1	98	93	26.42	48.08	192825
/data1/users/siyangming/eccDNA/Helianthus_annuus/SRR31773425.fastq.gz	FASTQ	DNA	125720	332526957	110	2645.0	38087	1055	2035	3492	0	3750	6964	42	8	10.90	39.10	0
/data1/users/siyangming/eccDNA/Helianthus_annuus/SRR31773427.fastq.gz	FASTQ	DNA	71652	194669383	135	2716.9	43623	1014	2049	3575	0	3934	5864	42	8	10.87	40.40	0
/data1/users/siyangming/eccDNA/Helianthus_annuus/SRR31773424.fastq.gz	FASTQ	DNA	376484	865434950	123	2298.7	72593	902	1728	3049	0	3298	8884	43	8	10.99	38.93	0
/data1/users/siyangming/eccDNA/Helianthus_annuus/SRR31773426.fastq.gz	FASTQ	DNA	380826	1000305153	139	2626.7	49873	941	1894	3424	0	3909	10924	42	8	10.95	40.40	0
/data1/users/siyangming/eccDNA/Nicotiana_benthamiana/SRR32429746_1.fastq.gz	FASTQ	DNA	15605975	2481350025	159	159.0	159	159	159	159	0	159	1	97	92	25.54	33.69	27215
/data1/users/siyangming/eccDNA/Nicotiana_benthamiana/SRR32429746_2.fastq.gz	FASTQ	DNA	15605975	2481350025	159	159.0	159	159	159	159	0	159	1	95	89	23.77	33.71	32269
/data1/users/siyangming/eccDNA/Nicotiana_benthamiana/SRR32429748_1.fastq.gz	FASTQ	DNA	18645927	2964702393	159	159.0	159	159	159	159	0	159	1	97	91	25.18	31.83	32588
/data1/users/siyangming/eccDNA/Nicotiana_benthamiana/SRR32429748_2.fastq.gz	FASTQ	DNA	18645927	2964702393	159	159.0	159	159	159	159	0	159	1	95	88	23.44	31.86	39404
/data1/users/siyangming/eccDNA/Nicotiana_benthamiana/SRR32429747_1.fastq.gz	FASTQ	DNA	18634386	2962867374	159	159.0	159	159	159	159	0	159	1	97	93	25.95	35.09	34090
/data1/users/siyangming/eccDNA/Nicotiana_benthamiana/SRR32429747_2.fastq.gz	FASTQ	DNA	18634386	2962867374	159	159.0	159	159	159	159	0	159	1	95	88	23.34	35.22	41275
/data1/users/siyangming/eccDNA/Nicotiana_benthamiana/SRR36603439.fastq.gz	FASTQ	DNA	223737	481759318	133	2153.2	36699	929	1646	2770	0	2954	7475	46	9	11.27	39.06	0
/data1/users/siyangming/eccDNA/Nicotiana_benthamiana/SRR36603440.fastq.gz	FASTQ	DNA	233654	405718849	112	1736.4	40082	686	1221	2218	0	2502	7045	46	9	11.29	38.75	0
/data1/users/siyangming/eccDNA/Nicotiana_benthamiana/SRR36603441.fastq.gz	FASTQ	DNA	255247	390666818	120	1530.5	41102	692	1148	1921	0	2034	6284	45	9	11.10	39.21	0
/data1/users/siyangming/eccDNA/Nicotiana_benthamiana/SRR36603442.fastq.gz	FASTQ	DNA	175607	400601007	122	2281.2	36703	952	1733	2900	0	3136	7567	39	7	10.49	38.08	0
/data1/users/siyangming/eccDNA/Beta_vulgaris/ERR6004146_1.fastq.gz	FASTQ	DNA	67395181	10176672331	151	151.0	151	151	151	151	0	151	1	97	93	26.88	39.25	594643
/data1/users/siyangming/eccDNA/Beta_vulgaris/ERR6004146_2.fastq.gz	FASTQ	DNA	67395181	10176672331	151	151.0	151	151	151	151	0	151	1	79	63	18.37	41.20	1346209
/data1/users/siyangming/eccDNA/Cryptomeria_japonica/DRR426557_1.fastq.gz	FASTQ	DNA	81463	18652188	35	229.0	251	230	250	251	0	251	1	99	98	31.74	44.01	1155
/data1/users/siyangming/eccDNA/Cryptomeria_japonica/DRR426557_2.fastq.gz	FASTQ	DNA	81463	18650277	35	228.9	251	230	250	251	0	251	1	97	95	28.39	44.12	1155
/data1/users/siyangming/eccDNA/Cryptomeria_japonica/DRR426558_1.fastq.gz	FASTQ	DNA	89363	16380129	35	183.3	251	118	211	250	0	250	2	88	84	22.78	44.81	21735
/data1/users/siyangming/eccDNA/Cryptomeria_japonica/DRR426558_2.fastq.gz	FASTQ	DNA	89363	16494907	35	184.6	251	119	218	251	0	250	2	82	77	21.14	45.40	22050
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889820_1.fastq.gz	FASTQ	DNA	51330860	7699629000	150	150.0	150	150	150	150	0	150	1	98	96	31.43	46.18	42226
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889820_2.fastq.gz	FASTQ	DNA	51330860	7699629000	150	150.0	150	150	150	150	0	150	1	96	93	27.90	46.24	3711992
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889821_1.fastq.gz	FASTQ	DNA	50287982	7543197300	150	150.0	150	150	150	150	0	150	1	98	96	31.29	47.44	41077
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889821_2.fastq.gz	FASTQ	DNA	50287982	7543197300	150	150.0	150	150	150	150	0	150	1	96	93	27.54	47.60	3669476
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889822_1.fastq.gz	FASTQ	DNA	37113512	5567026800	150	150.0	150	150	150	150	0	150	1	98	96	30.70	44.77	26010
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889822_2.fastq.gz	FASTQ	DNA	37113512	5567026800	150	150.0	150	150	150	150	0	150	1	95	92	26.47	45.01	5565788
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889823_1.fastq.gz	FASTQ	DNA	68150268	10222540200	150	150.0	150	150	150	150	0	150	1	98	96	30.50	45.43	47435
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889823_2.fastq.gz	FASTQ	DNA	68150268	10222540200	150	150.0	150	150	150	150	0	150	1	94	90	25.81	45.73	10177766
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889824_1.fastq.gz	FASTQ	DNA	47587305	7138095750	150	150.0	150	150	150	150	0	150	1	98	97	31.45	49.11	36104
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889824_2.fastq.gz	FASTQ	DNA	47587305	7138095750	150	150.0	150	150	150	150	0	150	1	96	94	28.03	49.30	3392228
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889825_1.fastq.gz	FASTQ	DNA	56798964	8519844600	150	150.0	150	150	150	150	0	150	1	98	97	31.55	47.35	42930
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889825_2.fastq.gz	FASTQ	DNA	56798964	8519844600	150	150.0	150	150	150	150	0	150	1	97	94	28.27	47.50	4028452
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889826_1.fastq.gz	FASTQ	DNA	64967591	9745138650	150	150.0	150	150	150	150	0	150	1	98	96	30.44	50.65	44451
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889826_2.fastq.gz	FASTQ	DNA	64967591	9745138650	150	150.0	150	150	150	150	0	150	1	96	93	26.68	50.97	9800790
/data1/users/siyangming/eccDNA/Oryza_sativa/SRR5051136_2.fastq.gz	FASTQ	DNA	228859	57443609	251	251.0	251	251	251	251	0	251	1	76	69	20.00	43.73	557
/data1/users/siyangming/eccDNA/Oryza_sativa/SRR5051137_1.fastq.gz	FASTQ	DNA	256449	64368699	251	251.0	251	251	251	251	0	251	1	81	76	21.40	42.58	155
/data1/users/siyangming/eccDNA/Oryza_sativa/SRR5051138_1.fastq.gz	FASTQ	DNA	349914	87828414	251	251.0	251	251	251	251	0	251	1	83	77	21.48	49.85	136
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR12389808_2.fastq.gz	FASTQ	DNA	157606034	23786180513	150	150.9	151	151	151	151	0	151	1	92	86	22.52	54.09	1334459
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889828_1.fastq.gz	FASTQ	DNA	37550975	5632646250	150	150.0	150	150	150	150	0	150	1	98	94	27.65	50.48	276322
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889828_2.fastq.gz	FASTQ	DNA	37550975	5632646250	150	150.0	150	150	150	150	0	150	1	95	87	23.11	51.04	375605
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889832_1.fastq.gz	FASTQ	DNA	36261811	5439271650	150	150.0	150	150	150	150	0	150	1	98	95	30.24	49.79	25819
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889832_2.fastq.gz	FASTQ	DNA	36261811	5439271650	150	150.0	150	150	150	150	0	150	1	95	91	26.06	50.28	5427091
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889831_1.fastq.gz	FASTQ	DNA	50737948	7610692200	150	150.0	150	150	150	150	0	150	1	98	95	30.12	54.31	35718
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889831_2.fastq.gz	FASTQ	DNA	50737948	7610692200	150	150.0	150	150	150	150	0	150	1	97	94	27.33	54.35	7555183
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889829_1.fastq.gz	FASTQ	DNA	50707737	7606160550	150	150.0	150	150	150	150	0	150	1	98	94	27.61	50.37	377458
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889829_2.fastq.gz	FASTQ	DNA	50707737	7606160550	150	150.0	150	150	150	150	0	150	1	94	87	22.98	50.99	531406
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889830_1.fastq.gz	FASTQ	DNA	49099032	7364854800	150	150.0	150	150	150	150	0	150	1	98	96	30.57	47.95	34126
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889830_2.fastq.gz	FASTQ	DNA	49099032	7364854800	150	150.0	150	150	150	150	0	150	1	95	91	26.17	48.36	7343609
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889827_1.fastq.gz	FASTQ	DNA	53605605	8040840750	150	150.0	150	150	150	150	0	150	1	98	96	30.31	49.73	38007
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889827_2.fastq.gz	FASTQ	DNA	53605605	8040840750	150	150.0	150	150	150	150	0	150	1	95	91	25.94	50.43	8015659
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889833_1.fastq.gz	FASTQ	DNA	74462771	11169415650	150	150.0	150	150	150	150	0	150	1	98	95	30.06	52.79	51056
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889833_2.fastq.gz	FASTQ	DNA	74462771	11169415650	150	150.0	150	150	150	150	0	150	1	96	92	26.49	52.98	11100753
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889838_1.fastq.gz	FASTQ	DNA	50521030	7578154500	150	150.0	150	150	150	150	0	150	1	98	97	30.95	47.56	44992
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889838_2.fastq.gz	FASTQ	DNA	50521030	7578154500	150	150.0	150	150	150	150	0	150	1	96	94	27.06	47.59	6704286
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889842_1.fastq.gz	FASTQ	DNA	52521572	7878235800	150	150.0	150	150	150	150	0	150	1	93	90	26.05	53.68	45240
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889834_1.fastq.gz	FASTQ	DNA	90105225	13515783750	150	150.0	150	150	150	150	0	150	1	98	96	31.07	51.71	61525
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889842_2.fastq.gz	FASTQ	DNA	52521572	7878235800	150	150.0	150	150	150	150	0	150	1	88	83	23.61	53.64	580405
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889834_2.fastq.gz	FASTQ	DNA	90105225	13515783750	150	150.0	150	150	150	150	0	150	1	97	94	29.02	51.95	1981519
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889843_1.fastq.gz	FASTQ	DNA	63196982	9479547300	150	150.0	150	150	150	150	0	150	1	95	92	27.26	55.03	54276
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889843_2.fastq.gz	FASTQ	DNA	63196982	9479547300	150	150.0	150	150	150	150	0	150	1	91	86	24.53	55.00	746033
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889849_1.fastq.gz	FASTQ	DNA	52335206	7850280900	150	150.0	150	150	150	150	0	150	1	97	95	29.40	50.93	43818
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889849_2.fastq.gz	FASTQ	DNA	52335206	7850280900	150	150.0	150	150	150	150	0	150	1	92	88	25.50	50.94	603708
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889848_1.fastq.gz	FASTQ	DNA	75208479	11281271850	150	150.0	150	150	150	150	0	150	1	97	94	28.75	49.70	62814
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889848_2.fastq.gz	FASTQ	DNA	75208479	11281271850	150	150.0	150	150	150	150	0	150	1	93	89	25.97	49.79	851671
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889835_1.fastq.gz	FASTQ	DNA	82957550	12443632500	150	150.0	150	150	150	150	0	150	1	98	96	31.01	51.41	58142
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889835_2.fastq.gz	FASTQ	DNA	82957550	12443632500	150	150.0	150	150	150	150	0	150	1	97	94	29.03	51.69	1856709
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889853_1.fastq.gz	FASTQ	DNA	56575131	8486269650	150	150.0	150	150	150	150	0	150	1	95	92	27.53	52.14	47692
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889853_2.fastq.gz	FASTQ	DNA	56575131	8486269650	150	150.0	150	150	150	150	0	150	1	91	87	24.78	52.21	667839
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889852_1.fastq.gz	FASTQ	DNA	63551657	9532748550	150	150.0	150	150	150	150	0	150	1	96	94	28.46	53.00	54098
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889852_2.fastq.gz	FASTQ	DNA	63551657	9532748550	150	150.0	150	150	150	150	0	150	1	92	87	25.21	53.04	726690
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889855_1.fastq.gz	FASTQ	DNA	59359643	8903946450	150	150.0	150	150	150	150	0	150	1	97	94	29.02	48.80	50968
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889855_2.fastq.gz	FASTQ	DNA	59359643	8903946450	150	150.0	150	150	150	150	0	150	1	94	90	26.35	48.85	699960
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889851_1.fastq.gz	FASTQ	DNA	122301578	18345236700	150	150.0	150	150	150	150	0	150	1	92	87	22.11	50.98	236641
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889851_2.fastq.gz	FASTQ	DNA	122301578	18345236700	150	150.0	150	150	150	150	0	150	1	91	84	21.63	51.50	283855
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889854_1.fastq.gz	FASTQ	DNA	81245208	12186781200	150	150.0	150	150	150	150	0	150	1	94	91	26.62	54.63	68615
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889854_2.fastq.gz	FASTQ	DNA	81245208	12186781200	150	150.0	150	150	150	150	0	150	1	88	82	23.51	54.69	920484
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889850_1.fastq.gz	FASTQ	DNA	157287584	23593137600	150	150.0	150	150	150	150	0	150	1	94	89	23.38	50.02	310077
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR10889850_2.fastq.gz	FASTQ	DNA	157287584	23593137600	150	150.0	150	150	150	150	0	150	1	93	88	22.93	50.35	372124
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR12389801_1.fastq.gz	FASTQ	DNA	154539362	23326904268	150	150.9	151	151	151	151	0	151	1	94	89	23.65	53.54	741300
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR12389801_2.fastq.gz	FASTQ	DNA	154539362	23326904268	150	150.9	151	151	151	151	0	151	1	93	87	22.65	54.31	1330509
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR12389800_1.fastq.gz	FASTQ	DNA	156507796	23620543601	150	150.9	151	151	151	151	0	151	1	94	88	23.18	54.31	772933
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR12389800_2.fastq.gz	FASTQ	DNA	156507796	23620543601	150	150.9	151	151	151	151	0	151	1	92	85	22.21	54.91	1324013
/data1/users/siyangming/eccDNA/Oryza_sativa/SRR5051136_1.fastq.gz	FASTQ	DNA	228859	57443609	251	251.0	251	251	251	251	0	251	1	85	81	22.34	42.02	57
/data1/users/siyangming/eccDNA/Oryza_sativa/SRR5051137_2.fastq.gz	FASTQ	DNA	256449	64368699	251	251.0	251	251	251	251	0	251	1	72	64	19.27	45.32	904
/data1/users/siyangming/eccDNA/Oryza_sativa/SRR5051138_2.fastq.gz	FASTQ	DNA	349914	87828414	251	251.0	251	251	251	251	0	251	1	68	58	18.54	51.74	1177
/data1/users/siyangming/eccDNA/Oryza_sativa/SRR5051139_1.fastq.gz	FASTQ	DNA	411331	103244081	251	251.0	251	251	251	251	0	251	1	83	78	21.79	44.78	231
/data1/users/siyangming/eccDNA/Oryza_sativa/SRR5051139_2.fastq.gz	FASTQ	DNA	411331	103244081	251	251.0	251	251	251	251	0	251	1	72	63	19.34	46.41	1437
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR12389802_1.fastq.gz	FASTQ	DNA	151718397	22834629003	150	150.5	151	150	151	151	0	151	1	92	86	22.31	55.18	1083082
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR12389802_2.fastq.gz	FASTQ	DNA	151718397	22834629003	150	150.5	151	150	151	151	0	151	1	91	83	21.60	55.71	898765
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR12389803_1.fastq.gz	FASTQ	DNA	142519890	21485030443	150	150.8	151	151	151	151	0	151	1	94	89	23.60	52.13	819000
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR12389803_2.fastq.gz	FASTQ	DNA	142519890	21485030443	150	150.8	151	151	151	151	0	151	1	93	87	22.67	52.83	1050216
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR12389804_1.fastq.gz	FASTQ	DNA	151976966	22872348106	150	150.5	151	150	150	151	0	151	1	93	88	22.96	53.04	1064977
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR12389804_2.fastq.gz	FASTQ	DNA	151976966	22872348106	150	150.5	151	150	150	151	0	151	1	92	85	22.14	53.48	872707
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR12389805_1.fastq.gz	FASTQ	DNA	142552175	21480740474	150	150.7	151	150	151	151	0	151	1	94	89	23.31	53.23	866961
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR12389805_2.fastq.gz	FASTQ	DNA	142552175	21480740474	150	150.7	151	150	151	151	0	151	1	92	86	22.37	53.84	995149
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR12389806_1.fastq.gz	FASTQ	DNA	163949815	24657745661	150	150.4	151	150	150	151	0	150	2	93	87	22.65	53.66	1198628
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR12389806_2.fastq.gz	FASTQ	DNA	163949815	24657745661	150	150.4	151	150	150	151	0	150	2	91	84	21.99	54.40	854487
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR12389807_1.fastq.gz	FASTQ	DNA	158804811	23947897110	150	150.8	151	151	151	151	0	151	1	93	87	22.72	55.06	880391
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR12389807_2.fastq.gz	FASTQ	DNA	158804811	23947897110	150	150.8	151	151	151	151	0	151	1	91	84	21.91	55.48	1226286
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR12389808_1.fastq.gz	FASTQ	DNA	157606034	23786180513	150	150.9	151	151	151	151	0	151	1	94	89	23.50	53.47	770141
/data1/users/siyangming/eccDNA/Oryza_sativa/ERR11838731.fastq.gz	FASTQ	DNA	404251	7548320019	61	18672.4	60219	14097	17497	22061	0	19569	19859	98	95	26.22	43.71	0
/data1/users/siyangming/eccDNA/Lycium_ruthenicum/CRR1082976_1.fastq.gz	FASTQ	DNA	82634474	11611683937	36	140.5	150	149	150	150	0	150	1	98	94	27.48	41.34	76987
/data1/users/siyangming/eccDNA/Lycium_ruthenicum/CRR1082976_2.fastq.gz	FASTQ	DNA	82634474	11530722991	36	139.5	150	143	150	150	0	150	1	98	93	26.51	41.40	15716
/data1/users/siyangming/eccDNA/Lycium_ruthenicum/CRR1082975_1.fastq.gz	FASTQ	DNA	67938734	9235120148	36	135.9	150	129	150	150	0	150	1	97	92	25.77	35.95	62350
/data1/users/siyangming/eccDNA/Lycium_ruthenicum/CRR1082975_2.fastq.gz	FASTQ	DNA	67938734	9286969048	36	136.7	150	129	150	150	0	150	1	97	91	25.86	36.12	12870
/data1/users/siyangming/eccDNA/Cynodon_dactylon/CRR3168887_1.fastq.gz	FASTQ	DNA	39066622	5859993300	150	150.0	150	150	150	150	0	150	1	99	96	26.39	47.46	519665
/data1/users/siyangming/eccDNA/Cynodon_dactylon/CRR3168887_2.fastq.gz	FASTQ	DNA	39066622	5859993300	150	150.0	150	150	150	150	0	150	1	96	92	22.33	47.21	526413
/data1/users/siyangming/eccDNA/Cynodon_dactylon/CRR3168889_1.fastq.gz	FASTQ	DNA	45962606	6894390900	150	150.0	150	150	150	150	0	150	1	98	95	25.54	46.83	641235
/data1/users/siyangming/eccDNA/Cynodon_dactylon/CRR3168889_2.fastq.gz	FASTQ	DNA	45962606	6894390900	150	150.0	150	150	150	150	0	150	1	96	92	22.08	46.44	566977
/data1/users/siyangming/eccDNA/Cynodon_dactylon/CRR3168890_1.fastq.gz	FASTQ	DNA	42539382	6380907300	150	150.0	150	150	150	150	0	150	1	99	96	26.25	47.18	567326
/data1/users/siyangming/eccDNA/Cynodon_dactylon/CRR3168890_2.fastq.gz	FASTQ	DNA	42539382	6380907300	150	150.0	150	150	150	150	0	150	1	96	92	22.24	46.82	537848
/data1/users/siyangming/eccDNA/Cynodon_dactylon/CRR3168888_1.fastq.gz	FASTQ	DNA	37903631	5685544650	150	150.0	150	150	150	150	0	150	1	99	96	26.35	47.95	495729
/data1/users/siyangming/eccDNA/Cynodon_dactylon/CRR3168888_2.fastq.gz	FASTQ	DNA	37903631	5685544650	150	150.0	150	150	150	150	0	150	1	97	93	23.10	47.71	498405
/data1/users/siyangming/eccDNA/Cynodon_dactylon/CRR3168886_1.fastq.gz	FASTQ	DNA	39077032	5861554800	150	150.0	150	150	150	150	0	150	1	99	96	26.44	47.45	534451
/data1/users/siyangming/eccDNA/Cynodon_dactylon/CRR3168886_2.fastq.gz	FASTQ	DNA	39077032	5861554800	150	150.0	150	150	150	150	0	150	1	97	92	22.41	47.01	490632
/data1/users/siyangming/eccDNA/Cynodon_dactylon/CRR3168885_1.fastq.gz	FASTQ	DNA	44666661	6699999150	150	150.0	150	150	150	150	0	150	1	99	96	26.14	47.36	607231
/data1/users/siyangming/eccDNA/Cynodon_dactylon/CRR3168885_2.fastq.gz	FASTQ	DNA	44666661	6699999150	150	150.0	150	150	150	150	0	150	1	97	92	22.35	47.00	559809
